record_id,out_link,out_num,out_num_cat,outcome_measure,outcome_description,measurement,meas_rate_gpt,metric,metric_def_gpt,aggregation_method,method_def_gpt,cutoffs,cut_rate_gpt,timeframe,meas_rate,metric_def,method_def,cut_rate,time_prio,time_desc_1,time_desc_2,time_desc_3,time_desc_4,time_desc_5,time_desc_6,time_desc_7,time_desc_8,time_desc_9,nct_key,pmid,title,journal_book,is_act,lead_sponsor_class,funder_type,is_nih_funded
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 10,2,Iatrogenic preterm birth <37 weeks,Birth non-spontaneously before 37 weeks' gestation,Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <37 weeks,1,From date of randomisation until 36 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 11,2,Onset of labor,"Spontaneous, labor induction, elective C-section",Onset of labor,1,End value,1,Not reported,2,"Onset of labor : spontaneous, labor induction, elective C-section",1,At birth,1,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 12,2,Mode of delivery,"Vaginal delivery, C-section (elective, suspected fetal distress, non-progressive labor)",Mode of delivery,1,End value,1,Not reported,2,"Mode of delivery : vaginal delivery, C-section (elective, suspected fetal distress, non-progressive labor)",1,At birth,2,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 13,2,Livebirth,"The birth of at least one newborn, regardless of gestational age, that exhibits any sign of life such as respiration, heartbeat, umbilical pulsation or movement of voluntary muscles",Livebirth,1,End value,1,Not reported,2,Not applicable,3,At birth,1,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 14,2,Use of tocolytic drugs,Use of any tocolytic drug to treat preterm labour,Use of tocolytic drugs,1,End value,1,Not reported,2,Not applicable,3,From 24 0/7 to 33 6/7 weeks' gestation,1,1,2,3,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 15,2,Use of antenatal corticosteroids,Use of antenatal corticosteroids to prevent respiratory distressed syndrome,Use of antenatal corticosteroids,1,End value,1,Not reported,2,Not applicable,3,From 24 0/7 to 33 6/7 weeks' gestation,1,1,2,3,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 16,2,Use of MgSO4 for neuroprotection,Use of MgSO4 for neuroprotection in,Use of magnesium sulfate for neuroprotection,1,End value,1,Not reported,2,Not applicable,3,From 28 0/7 to 31 6/7 weeks' gestation,1,1,2,3,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 17,2,Preterm prelabour rupture of membranes,Prelabour rupture of membranes and gestational age less than 37 weeks,Prelabour rupture of membranes,1,End value,1,Not reported,2,Gestational age at rupture of membranes : <37 weeks,1,"From randomization to less than 37 weeks, up to 21 weeks",1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 18,2,Length of maternal admission for preterm labour,Number of admission days for treatment of preterm labour,Maternal admission for preterm labour,1,Duration,1,Not reported,2,Not applicable,3,From 24 weeks to 37 week,1,1,2,3,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 19,2,Chorioamnionitis,Intraamniotic infection,Not reported,2,End value,1,Not reported,2,Not applicable,3,"From randomization to delivery, up to 22 weeks",2,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 2,2,Time from randomisation to delivery,Time interval between randomisation and delivery,Delivery,1,Duration,1,Not reported,2,Not applicable,3,"From date of randomisation until the date of delivery, assessed up to 22 weeks",1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 20,2,Maternal mortality,Death of the mother,Maternal mortality,1,End value,1,Not reported,2,Not applicable,3,"From randomization to delivery, up to 22 weeks",1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 21,2,Birthweight,Weight of baby born,Birthweight,1,End value,1,Not reported,2,Not applicable,3,At birth,1,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 22,2,Birthweight <1500 g,Weight of baby born <1500g,Birthweight,1,End value,1,Not reported,2,Birthweight : <1500 g,1,At birth,1,1,2,1,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 23,2,Birthweight <2500 g,Weight of baby born <2500g,Birthweight,1,End value,1,Not reported,2,Birthweight : <2500 g,1,At birth,1,1,2,1,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 24,2,Congenital anomalies after randomisation,Any congenital anomalies detected in baby born,Not reported,2,End value,1,Not reported,2,Not applicable,3,At birth,2,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 25,2,5-min Apgar score,Apgar score at 5 minute after birth,Apgar score,1,End value,1,Not reported,2,Not applicable,3,At birth,1,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 26,2,5-min Apgar score <7,Apgar score at 5 minute after birth <7,Apgar score,1,End value,1,Not reported,2,Apgar score at 5 minutes : <7,1,At birth,1,1,2,1,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 27,2,Admission to neonatal intensive care unit (NICU),Admission to neonatal intensive care unit of baby,Admission to neonatal intensive care unit,1,End value,1,Not reported,2,Not applicable,3,Within 7 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 28,2,Length of NICU admission,Number of admission days to NICU,Admission to neonatal intensive care unit,1,Duration,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 29,2,Respiratory distress syndrome,"The presence of tachypnoea >60/minute, sternal recession and expiratory grunting, need for supplemental oxygen, and a radiological picture of diffuse reticulogranular shadowing with an air bronchogram",tachypnoea; sternal recession; expiratory grunting; supplemental oxygen; radiological reticulogranular shadowing with air bronchogram,1,End value,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 3,2,Preterm birth <28 weeks,Birth before 28 weeks' gestation,Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <28 weeks,1,From date of randomisation until 27 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 30,2,Periventricular haemorrhage II B or worse,Repeated neonatal cranial ultrasound by the neonatologist according to the guidelines on neuro-imaging described by de Vries et al,Not reported,2,End value,1,Not reported,2,Grade of periventricular haemorrhage : II B or worse,1,Up to 28 days after birth,1,1,2,1,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 31,2,Necrotizing enterocolitis,Diagnosed according to Bell,Not reported,2,End value,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 32,2,Proven sepsis,The combination of clinical signs and positive blood cultures,clinical signs; blood cultures,1,End value,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 33,2,Stillbirth,Baby born with no signs of life at or after 28 weeks' gestation,Stillbirth,1,End value,1,Not reported,2,Not applicable,3,At birth,1,1,2,3,3,0,0,0,0,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 34,2,Death before discharge,Death of newborn before discharge from nursery,Death,1,End value,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 35,2,Composite of poor perinatal outcomes,"Foetal or neonatal death, intraventricular haemorrhage, respiratory distress syndrome, necrotizing enterocolitis or neonatal sepsis",foetal death; neonatal death; intraventricular haemorrhage; respiratory distress syndrome; necrotizing enterocolitis; neonatal sepsis,1,End value,1,Not reported,2,Not applicable,3,Up to 28 days after birth,1,1,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 36,2,Maternal side effects,"Including vaginal discharge, vaginal bleeding, vaginal infection (confirmed by vaginal discharge culture), vaginal pain (evaluated by VAS numerical rating scale), pessary repositioning and necrosis or rupture of the cervix, cervical laceration",Not valid,2,Not reported,2,Not reported,2,Not applicable,3,"From date of randomisation until delivery, which is up to 22 weeks",2,2,2,3,3,0,0,0,1,1,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 4,2,Preterm birth <37 weeks,Birth before 37 weeks' gestation,Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <37 weeks,1,From date of randomisation until 36 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 5,2,Spontaneous preterm birth <28 weeks,"Birth spontaneously before 28 weeks' gestation, including preterm spontaneous rupture of membranes, preterm premature rupture of membranes (PPROM)",Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <28 weeks,1,From date of randomisation until 27 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 6,2,Spontaneous preterm birth <34 weeks,"Birth spontaneously before 34 weeks' gestation, including preterm spontaneous rupture of membranes, preterm premature rupture of membranes (PPROM)",Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <34 weeks,1,From date of randomisation until 33 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 7,2,Spontaneous preterm birth <37 weeks,"Birth spontaneously before 37 weeks' gestation, including preterm spontaneous rupture of membranes, preterm premature rupture of membranes (PPROM)",Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <37 weeks,1,From date of randomisation until 36 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 8,2,Iatrogenic preterm birth <28 weeks,Birth non-spontaneously before 28 weeks' gestation,Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <28 weeks,1,From date of randomisation until 27 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT03863613_sep,https://clinicaltrials.gov/study/NCT03863613?term=NCT03863613&rank=1&tab=history&a=1#outcome-measures-card,Secondary 9,2,Iatrogenic preterm birth <34 weeks,Birth non-spontaneously before 34 weeks' gestation,Gestational age,1,End value,1,Not reported,2,Gestational age at birth : <34 weeks,1,From date of randomisation until 33 6/7 weeks,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT03863613,39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Primary 1,1,Incidence of patients with diabetes remission,Diabetes remission is defined as a HbA1c<6.5% and a fasting glucose level of <7.0 mmol/l in the absence of all antidiabetic medication for at least 2 months,HbA1c; fasting glucose; antidiabetic medication,1,Not reported,2,Not reported,2,HbA1c : <6.5%; Fasting glucose : <7.0 mmol/l,1,During the 12-month intervention,1,2,2,1,3,0,0,0,1,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 1,2,Proportion of patients with diabetes remission,NA,Not reported,2,End value,1,Not reported,2,Not applicable,3,During the 12-month intervention,2,1,1,2,3,0,0,0,1,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 10,2,Net change in Albuminuria,NA,Albuminuria,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 2,2,Net change in body weight,NA,Body weight,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 3,2,Net change in waist circumference,NA,Waist circumference,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 4,2,Net change in HOMA-IR,NA,HOMA-IR,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 5,2,Net change in serum lipids,NA,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,2,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 6,2,Net change in HbA1c,NA,HbA1c,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 7,2,Net change in body fat,NA,Body fat,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,2,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 8,2,Net change in SBP,NA,Systolic blood pressure,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04004793_sep,https://clinicaltrials.gov/study/NCT04004793?term=NCT04004793&rank=1&tab=history&a=2#outcome-measures-card,Secondary 9,2,Net change in Serum Creatine,NA,Serum creatinine,1,Change from baseline,1,Not reported,2,Not applicable,3,At both 12 and 14 months,1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04004793,39843169,"Dapagliflozin plus calorie restriction for remission of type 2 diabetes: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),No,OTHER,OTHER,No
JP_NCT04069247_sep,https://clinicaltrials.gov/study/NCT04069247?term=NCT04069247&rank=1&tab=history&a=1#outcome-measures-card,Other 1,3,Change of suicidal ideation,"Suicidal ideation will be measured by Beck Scale for Suicide Ideation (BSSI).  BSSI is a 19-item self-report measure designed to assess suicidality, with higher total scores representing greater.  Scores range from 0 to 38.",Beck Scale for Suicide Ideation (BSSI),1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline, 6 weeks, 6-month follow-up and 12-month follow-up",1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT04069247,39836656,Effectiveness of app-based cognitive behavioral therapy for insomnia on preventing major depressive disorder in youth with insomnia and subclinical depression: A randomized clinical trial.,PLoS medicine,No,OTHER,OTHER,No
